id	initL	initR	finalL	finalR	message (DEL=deleted NOC=no change MOD=modified)
8357	0	2518	0	2443	MOD	skipped 0 overlaps; used 20 overlaps
8358	0	5953	221	5952	MOD	skipped 0 overlaps; used 28 overlaps
8359	0	9695	135	9599	MOD	skipped 0 overlaps; used 25 overlaps
8360	0	2402	183	2401	MOD	skipped 0 overlaps; used 15 overlaps
8361	0	0	0	0	NOV
8362	0	8061	0	8047	MOD	skipped 0 overlaps; used 33 overlaps
8363	0	12366	745	12365	MOD	skipped 0 overlaps; used 46 overlaps
8364	0	1304	3	1188	MOD	skipped 0 overlaps; used 24 overlaps
8365	0	11351	137	11291	MOD	skipped 0 overlaps; used 19 overlaps
8366	0	1127	0	1127	NOV
8367	0	5154	20	5142	MOD	skipped 0 overlaps; used 21 overlaps
8368	0	14341	25	14335	MOD	skipped 0 overlaps; used 76 overlaps
8369	0	13298	0	13268	MOD	skipped 0 overlaps; used 33 overlaps
8370	0	12671	11	12640	MOD	skipped 0 overlaps; used 37 overlaps
8371	0	11837	23	10819	MOD	skipped 0 overlaps; used 34 overlaps
8372	0	4434	215	1489	MOD	skipped 0 overlaps; used 9 overlaps
8373	0	4804	58	4804	MOD	skipped 0 overlaps; used 27 overlaps
8374	0	8965	40	8964	MOD	skipped 0 overlaps; used 37 overlaps
8375	0	21707	256	18095	MOD	skipped 0 overlaps; used 31 overlaps
8376	0	25065	477	25043	MOD	skipped 0 overlaps; used 60 overlaps
8377	0	8712	12	8712	MOD	skipped 0 overlaps; used 33 overlaps
8378	0	0	0	0	NOV
8379	0	3789	56	3768	MOD	skipped 0 overlaps; used 19 overlaps
8380	0	21741	37	21629	MOD	skipped 0 overlaps; used 224 overlaps
8381	0	3943	179	3939	MOD	skipped 0 overlaps; used 21 overlaps
8382	0	25687	229	25639	MOD	skipped 0 overlaps; used 59 overlaps
8383	0	11834	0	11833	MOD	skipped 0 overlaps; used 50 overlaps
8384	0	19166	0	19147	MOD	skipped 0 overlaps; used 171 overlaps
8385	0	17794	60	17781	MOD	skipped 0 overlaps; used 186 overlaps
8386	0	2662	27	2656	MOD	skipped 0 overlaps; used 14 overlaps
8387	0	3040	4	2986	MOD	skipped 0 overlaps; used 15 overlaps
8388	0	17858	92	17857	MOD	skipped 0 overlaps; used 56 overlaps
8389	0	1550	0	1550	NOV
8390	0	7111	2	7110	MOD	skipped 0 overlaps; used 29 overlaps
8391	0	1587	34	1542	MOD	skipped 0 overlaps; used 19 overlaps
8392	0	5873	314	5872	MOD	skipped 0 overlaps; used 17 overlaps
8393	0	12839	0	12825	MOD	skipped 0 overlaps; used 52 overlaps
8394	0	1773	39	752	DEL	skipped 0 overlaps; used 3 overlaps
8395	0	3354	0	3344	MOD	skipped 0 overlaps; used 20 overlaps
8396	0	11767	0	11707	MOD	skipped 0 overlaps; used 40 overlaps
8397	0	2306	0	2306	NOV
8398	0	25133	168	25107	MOD	skipped 0 overlaps; used 59 overlaps
8399	0	14728	43	14727	MOD	skipped 0 overlaps; used 45 overlaps
8400	0	27040	583	26961	MOD	skipped 0 overlaps; used 45 overlaps
8401	0	1447	50	1432	MOD	skipped 0 overlaps; used 11 overlaps
8402	0	18129	22	18128	MOD	skipped 0 overlaps; used 43 overlaps
8403	0	16638	0	16638	NOV
8404	0	4319	295	4318	MOD	skipped 0 overlaps; used 21 overlaps
8405	0	5180	0	5134	MOD	skipped 0 overlaps; used 14 overlaps
8406	0	20227	13	20226	MOD	skipped 0 overlaps; used 160 overlaps
8407	0	12534	458	12534	MOD	skipped 0 overlaps; used 43 overlaps
8408	0	10402	162	10269	MOD	skipped 0 overlaps; used 45 overlaps
8409	0	5832	0	5831	MOD	skipped 0 overlaps; used 27 overlaps
8410	0	8466	17	8451	MOD	skipped 0 overlaps; used 43 overlaps
8411	0	8666	0	8666	NOC	skipped 0 overlaps; used 25 overlaps
8412	0	2032	36	1970	MOD	skipped 0 overlaps; used 13 overlaps
8413	0	9766	3	9758	MOD	skipped 0 overlaps; used 39 overlaps
8414	0	13868	0	13862	MOD	skipped 0 overlaps; used 50 overlaps
8415	0	11026	77	11025	MOD	skipped 0 overlaps; used 37 overlaps
8416	0	14447	8512	14446	MOD	skipped 0 overlaps; used 25 overlaps
8417	0	4326	0	4317	MOD	skipped 0 overlaps; used 33 overlaps
8418	0	4308	8	4300	MOD	skipped 0 overlaps; used 33 overlaps
8419	0	3940	0	3924	MOD	skipped 0 overlaps; used 24 overlaps
8420	0	21726	6	21700	MOD	skipped 0 overlaps; used 94 overlaps
8421	0	3055	31	3030	MOD	skipped 0 overlaps; used 14 overlaps
8422	0	7111	52	7097	MOD	skipped 0 overlaps; used 25 overlaps
8423	0	10201	66	10201	MOD	skipped 0 overlaps; used 29 overlaps
8424	0	13008	3	12980	MOD	skipped 0 overlaps; used 47 overlaps
8425	0	7077	969	7076	MOD	skipped 0 overlaps; used 23 overlaps
8426	0	10963	3018	10952	MOD	skipped 0 overlaps; used 35 overlaps
8427	0	21656	1878	21651	MOD	skipped 0 overlaps; used 46 overlaps
8428	0	5003	87	4989	MOD	skipped 0 overlaps; used 31 overlaps
8429	0	11526	0	11525	MOD	skipped 0 overlaps; used 141 overlaps
8430	0	14766	212	14623	MOD	skipped 0 overlaps; used 41 overlaps
8431	0	3849	485	3844	MOD	skipped 0 overlaps; used 11 overlaps
8432	0	6919	210	6441	MOD	skipped 0 overlaps; used 30 overlaps
8433	0	5318	39	5317	MOD	skipped 0 overlaps; used 25 overlaps
8434	0	11723	6	11722	MOD	skipped 0 overlaps; used 39 overlaps
8435	0	7412	0	7368	MOD	skipped 0 overlaps; used 27 overlaps
8436	0	14727	0	14711	MOD	skipped 0 overlaps; used 39 overlaps
8437	0	2095	0	2094	MOD	skipped 0 overlaps; used 29 overlaps
8438	0	2100	1	2098	MOD	skipped 0 overlaps; used 29 overlaps
8439	0	2107	17	2106	MOD	skipped 0 overlaps; used 29 overlaps
8440	0	2107	0	2097	MOD	skipped 0 overlaps; used 29 overlaps
8441	0	2109	0	2108	MOD	skipped 0 overlaps; used 29 overlaps
8442	0	5186	0	5185	MOD	skipped 0 overlaps; used 24 overlaps
8443	0	3986	0	3969	MOD	skipped 0 overlaps; used 24 overlaps
8444	0	0	0	0	NOV
8445	0	8518	16	8413	MOD	skipped 0 overlaps; used 22 overlaps
8446	0	15585	4	15585	MOD	skipped 0 overlaps; used 48 overlaps
8447	0	6952	3	3559	MOD	skipped 0 overlaps; used 47 overlaps
8448	0	15327	16	15286	MOD	skipped 0 overlaps; used 50 overlaps
8449	0	4625	2689	4596	MOD	skipped 0 overlaps; used 21 overlaps
8450	0	8319	3	8319	MOD	skipped 0 overlaps; used 40 overlaps
8451	0	2449	295	2391	MOD	skipped 0 overlaps; used 21 overlaps
8452	0	23353	191	23342	MOD	skipped 0 overlaps; used 51 overlaps
8453	0	25066	445	24428	MOD	skipped 0 overlaps; used 154 overlaps
8454	0	2726	4	2723	MOD	skipped 0 overlaps; used 11 overlaps
8455	0	6073	258	6069	MOD	skipped 0 overlaps; used 23 overlaps
8456	0	1405	291	1376	MOD	skipped 0 overlaps; used 15 overlaps
8457	0	1823	15	1797	MOD	skipped 0 overlaps; used 20 overlaps
8458	0	1833	41	1833	MOD	skipped 0 overlaps; used 20 overlaps
8459	0	1828	16	1799	MOD	skipped 0 overlaps; used 20 overlaps
8460	0	1428	36	1418	MOD	skipped 0 overlaps; used 19 overlaps
8461	0	3371	0	3358	MOD	skipped 0 overlaps; used 38 overlaps
8462	0	9729	26	9729	MOD	skipped 0 overlaps; used 30 overlaps
8463	0	11458	46	11445	MOD	skipped 0 overlaps; used 23 overlaps
8464	0	1612	0	1596	MOD	skipped 0 overlaps; used 16 overlaps
8465	0	17309	284	17283	MOD	skipped 0 overlaps; used 141 overlaps
8466	0	10757	8	10743	MOD	skipped 0 overlaps; used 26 overlaps
8467	0	3602	0	3602	NOC	skipped 0 overlaps; used 26 overlaps
8468	0	10098	0	10084	MOD	skipped 0 overlaps; used 140 overlaps
8469	0	14504	17	14490	MOD	skipped 0 overlaps; used 41 overlaps
8470	0	17400	38	17381	MOD	skipped 0 overlaps; used 35 overlaps
8471	0	4376	0	4376	NOV
8472	0	8061	360	8040	MOD	skipped 0 overlaps; used 33 overlaps
8473	0	3585	323	3585	MOD	skipped 0 overlaps; used 25 overlaps
8474	0	7027	427	3306	MOD	skipped 0 overlaps; used 17 overlaps
8475	0	2457	2	2424	MOD	skipped 0 overlaps; used 14 overlaps
8476	0	6580	0	6566	MOD	skipped 0 overlaps; used 68 overlaps
8477	0	7609	147	7608	MOD	skipped 0 overlaps; used 42 overlaps
8478	0	7648	4	7647	MOD	skipped 0 overlaps; used 23 overlaps
8479	0	7856	17	7849	MOD	skipped 0 overlaps; used 30 overlaps
8480	0	19161	18	19142	MOD	skipped 0 overlaps; used 67 overlaps
8481	0	1094	20	1008	DEL	skipped 0 overlaps; used 15 overlaps
8482	0	1513	0	1513	NOV
8483	0	3724	0	3665	MOD	skipped 0 overlaps; used 20 overlaps
8484	0	2233	0	2232	MOD	skipped 0 overlaps; used 15 overlaps
8485	0	1807	0	1793	MOD	skipped 0 overlaps; used 18 overlaps
8486	0	4274	0	4273	MOD	skipped 0 overlaps; used 30 overlaps
8487	0	7920	0	7913	MOD	skipped 0 overlaps; used 30 overlaps
8488	0	3142	1321	2657	MOD	skipped 0 overlaps; used 13 overlaps
8489	0	14233	355	14232	MOD	skipped 0 overlaps; used 44 overlaps
8490	0	10582	844	10225	MOD	skipped 0 overlaps; used 130 overlaps
8491	0	5392	1972	5392	MOD	skipped 0 overlaps; used 23 overlaps
8492	0	21524	207	21389	MOD	skipped 0 overlaps; used 42 overlaps
8493	0	11489	398	11484	MOD	skipped 0 overlaps; used 44 overlaps
8494	0	6459	250	6458	MOD	skipped 0 overlaps; used 21 overlaps
8495	0	7762	31	7678	MOD	skipped 0 overlaps; used 35 overlaps
8496	0	1429	0	1372	MOD	skipped 0 overlaps; used 9 overlaps
8497	0	11736	0	11724	MOD	skipped 0 overlaps; used 30 overlaps
8498	0	18724	13	18713	MOD	skipped 0 overlaps; used 70 overlaps
8499	0	17221	4635	17213	MOD	skipped 0 overlaps; used 53 overlaps
8500	0	15187	412	15160	MOD	skipped 0 overlaps; used 41 overlaps
8501	0	2403	0	2159	MOD	skipped 0 overlaps; used 116 overlaps
8502	0	2490	22	2442	MOD	skipped 0 overlaps; used 21 overlaps
8503	0	2554	411	2554	MOD	skipped 0 overlaps; used 22 overlaps
8504	0	1792	0	1792	NOV
8505	0	11112	328	11112	MOD	skipped 0 overlaps; used 30 overlaps
8506	0	15464	137	15442	MOD	skipped 0 overlaps; used 52 overlaps
8507	0	12553	267	12520	MOD	skipped 0 overlaps; used 40 overlaps
8508	0	1011	0	1011	NOV
8509	0	13362	22	13313	MOD	skipped 0 overlaps; used 25 overlaps
8510	0	21861	85	21860	MOD	skipped 0 overlaps; used 52 overlaps
8511	0	2458	0	2458	NOC	skipped 0 overlaps; used 16 overlaps
8512	0	2564	1070	2368	MOD	skipped 0 overlaps; used 19 overlaps
8513	0	19011	14	18992	MOD	skipped 0 overlaps; used 47 overlaps
8514	0	17705	23	17665	MOD	skipped 0 overlaps; used 39 overlaps
8515	0	12462	17	12451	MOD	skipped 0 overlaps; used 25 overlaps
8516	0	20497	5	20497	MOD	skipped 0 overlaps; used 56 overlaps
8517	0	2236	13	2235	MOD	skipped 0 overlaps; used 21 overlaps
8518	0	2232	23	2231	MOD	skipped 0 overlaps; used 20 overlaps
8519	0	6682	0	6676	MOD	skipped 0 overlaps; used 39 overlaps
8520	0	6800	10	6799	MOD	skipped 0 overlaps; used 39 overlaps
8521	0	2972	0	2972	NOV
8522	0	6393	19	6392	MOD	skipped 0 overlaps; used 23 overlaps
8523	0	18437	388	18393	MOD	skipped 0 overlaps; used 61 overlaps
8524	0	7300	0	7299	MOD	skipped 0 overlaps; used 41 overlaps
8525	0	7982	24	4072	MOD	skipped 0 overlaps; used 58 overlaps
8526	0	8052	5	8052	MOD	skipped 0 overlaps; used 30 overlaps
8527	0	8261	79	8195	MOD	skipped 0 overlaps; used 43 overlaps
8528	0	8349	8	8341	MOD	skipped 0 overlaps; used 21 overlaps
8529	0	10273	11	10272	MOD	skipped 0 overlaps; used 24 overlaps
8530	0	3961	0	3951	MOD	skipped 0 overlaps; used 19 overlaps
8531	0	4545	99	4538	MOD	skipped 0 overlaps; used 25 overlaps
8532	0	12230	0	12230	NOV
8533	0	4235	148	4234	MOD	skipped 0 overlaps; used 18 overlaps
8534	0	21184	24	21020	MOD	skipped 0 overlaps; used 48 overlaps
8535	0	10938	534	10937	MOD	skipped 0 overlaps; used 205 overlaps
8536	0	11139	0	11139	NOV
8537	0	8889	561	8819	MOD	skipped 0 overlaps; used 18 overlaps
8538	0	22526	328	22512	MOD	skipped 0 overlaps; used 47 overlaps
8539	0	5020	428	4988	MOD	skipped 0 overlaps; used 19 overlaps
8540	0	14518	34	14494	MOD	skipped 0 overlaps; used 38 overlaps
8541	0	6310	515	6310	MOD	skipped 0 overlaps; used 20 overlaps
8542	0	13216	110	13211	MOD	skipped 0 overlaps; used 269 overlaps
8543	0	1404	5	1403	MOD	skipped 0 overlaps; used 18 overlaps
8544	0	1414	9	1410	MOD	skipped 0 overlaps; used 18 overlaps
8545	0	1361	0	1361	NOC	skipped 0 overlaps; used 18 overlaps
8546	0	1418	1	1372	MOD	skipped 0 overlaps; used 18 overlaps
8547	0	19701	34	19676	MOD	skipped 0 overlaps; used 171 overlaps
8548	0	2134	0	2134	NOC	skipped 0 overlaps; used 23 overlaps
8549	0	4170	0	4170	NOC	skipped 0 overlaps; used 29 overlaps
8550	0	7412	12	7411	MOD	skipped 0 overlaps; used 23 overlaps
8551	0	16123	7199	15848	MOD	skipped 0 overlaps; used 42 overlaps
8552	0	16070	0	6552	MOD	skipped 0 overlaps; used 17 overlaps
8553	0	17189	0	17189	NOV
8554	0	3095	83	3087	MOD	skipped 0 overlaps; used 25 overlaps
8555	0	5610	297	5561	MOD	skipped 0 overlaps; used 29 overlaps
8556	0	10551	6566	7542	DEL	skipped 0 overlaps; used 11 overlaps
8557	0	9487	30	8537	MOD	skipped 0 overlaps; used 30 overlaps
8558	0	15041	2029	15024	MOD	skipped 0 overlaps; used 41 overlaps
8559	0	4455	337	2568	MOD	skipped 0 overlaps; used 16 overlaps
8560	0	4449	153	4380	MOD	skipped 0 overlaps; used 17 overlaps
8561	0	6018	0	6017	MOD	skipped 0 overlaps; used 25 overlaps
8562	0	10698	3	10680	MOD	skipped 0 overlaps; used 32 overlaps
8563	0	5612	18	5611	MOD	skipped 0 overlaps; used 19 overlaps
8564	0	14135	0	14134	MOD	skipped 0 overlaps; used 42 overlaps
8565	0	9586	5	8858	MOD	skipped 0 overlaps; used 18 overlaps
8566	0	2255	27	1405	MOD	skipped 0 overlaps; used 13 overlaps
8567	0	12757	307	1638	MOD	skipped 0 overlaps; used 21 overlaps
8568	0	2770	13	2718	MOD	skipped 0 overlaps; used 19 overlaps
8569	0	15816	340	15814	MOD	skipped 0 overlaps; used 37 overlaps
8570	0	18390	51	18389	MOD	skipped 0 overlaps; used 47 overlaps
8571	0	17620	360	17619	MOD	skipped 0 overlaps; used 56 overlaps
8572	0	18610	0	18566	MOD	skipped 0 overlaps; used 32 overlaps
8573	0	13985	11	13975	MOD	skipped 0 overlaps; used 28 overlaps
8574	0	4023	0	4023	NOV
8575	0	18636	26	18602	MOD	skipped 0 overlaps; used 40 overlaps
8576	0	10731	0	7794	MOD	skipped 0 overlaps; used 57 overlaps
8577	0	7752	848	7698	MOD	skipped 0 overlaps; used 20 overlaps
8578	0	23627	13	23626	MOD	skipped 0 overlaps; used 46 overlaps
8579	0	0	0	0	NOV
8580	0	1945	0	1945	NOV
8581	0	7170	28	7163	MOD	skipped 0 overlaps; used 32 overlaps
8582	0	18602	326	18601	MOD	skipped 0 overlaps; used 38 overlaps
8583	0	5557	2691	5447	MOD	skipped 0 overlaps; used 20 overlaps
8584	0	3271	33	3266	MOD	skipped 0 overlaps; used 28 overlaps
8585	0	9661	154	5112	MOD	skipped 0 overlaps; used 45 overlaps
8586	0	4684	345	4676	MOD	skipped 0 overlaps; used 17 overlaps
8587	0	4609	445	4566	MOD	skipped 0 overlaps; used 24 overlaps
8588	0	15294	329	15285	MOD	skipped 0 overlaps; used 61 overlaps
8589	0	2364	269	2352	MOD	skipped 0 overlaps; used 12 overlaps
8590	0	19782	364	19775	MOD	skipped 0 overlaps; used 43 overlaps
8591	0	1725	396	1700	MOD	skipped 0 overlaps; used 11 overlaps
8592	0	18103	649	17728	MOD	skipped 0 overlaps; used 169 overlaps
8593	0	3632	1	3632	MOD	skipped 0 overlaps; used 22 overlaps
8594	0	6592	57	6564	MOD	skipped 0 overlaps; used 32 overlaps
8595	0	34365	146	34286	MOD	skipped 0 overlaps; used 197 overlaps
8596	0	6322	14	6321	MOD	skipped 0 overlaps; used 38 overlaps
8597	0	10679	4582	10199	MOD	skipped 0 overlaps; used 50 overlaps
8598	0	5143	1352	5091	MOD	skipped 0 overlaps; used 21 overlaps
8599	0	15022	1	15021	MOD	skipped 0 overlaps; used 46 overlaps
8600	0	6934	0	6895	MOD	skipped 0 overlaps; used 22 overlaps
8601	0	16937	4171	16697	MOD	skipped 0 overlaps; used 73 overlaps
8602	0	3333	0	3333	NOV
8603	0	1606	0	1606	NOV
8604	0	1624	0	1624	NOV
8605	0	21296	2728	21241	MOD	skipped 0 overlaps; used 45 overlaps
8606	0	2976	1	2975	MOD	skipped 0 overlaps; used 21 overlaps
8607	0	3669	126	3420	MOD	skipped 0 overlaps; used 22 overlaps
8608	0	1006	0	997	DEL	skipped 0 overlaps; used 19 overlaps
8609	0	3786	0	3786	NOV
8610	0	4928	0	4920	MOD	skipped 0 overlaps; used 26 overlaps
8611	0	14928	39	14909	MOD	skipped 0 overlaps; used 39 overlaps
8612	0	15985	244	15712	MOD	skipped 0 overlaps; used 40 overlaps
8613	0	8844	3	8800	MOD	skipped 0 overlaps; used 212 overlaps
8614	0	4644	50	4636	MOD	skipped 0 overlaps; used 21 overlaps
8615	0	15002	77	14992	MOD	skipped 0 overlaps; used 26 overlaps
8616	0	3255	10	3210	MOD	skipped 0 overlaps; used 12 overlaps
8617	0	10452	0	10423	MOD	skipped 0 overlaps; used 320 overlaps
8618	0	21577	265	21574	MOD	skipped 0 overlaps; used 58 overlaps
8619	0	4717	251	4699	MOD	skipped 0 overlaps; used 22 overlaps
8620	0	3370	77	1306	MOD	skipped 0 overlaps; used 23 overlaps
8621	0	8574	0	8574	NOV
8622	0	2588	0	2588	NOV
8623	0	5198	25	3319	MOD	skipped 0 overlaps; used 14 overlaps
8624	0	21493	129	21492	MOD	skipped 0 overlaps; used 44 overlaps
8625	0	13326	28	13302	MOD	skipped 0 overlaps; used 30 overlaps
8626	0	4341	276	4330	MOD	skipped 0 overlaps; used 16 overlaps
8627	0	3638	51	3591	MOD	skipped 0 overlaps; used 18 overlaps
8628	0	13676	135	13667	MOD	skipped 0 overlaps; used 47 overlaps
8629	0	7094	7	6688	MOD	skipped 0 overlaps; used 29 overlaps
8630	0	7277	11	7257	MOD	skipped 0 overlaps; used 40 overlaps
8631	0	2363	0	2343	MOD	skipped 0 overlaps; used 20 overlaps
8632	0	15487	444	15486	MOD	skipped 0 overlaps; used 32 overlaps
8633	0	8648	51	8604	MOD	skipped 0 overlaps; used 46 overlaps
8634	0	7810	13	7792	MOD	skipped 0 overlaps; used 136 overlaps
8635	0	9410	159	9409	MOD	skipped 0 overlaps; used 25 overlaps
8636	0	8758	281	8758	MOD	skipped 0 overlaps; used 140 overlaps
8637	0	3450	237	3440	MOD	skipped 0 overlaps; used 25 overlaps
8638	0	21525	440	13860	MOD	skipped 0 overlaps; used 42 overlaps
8639	0	10835	0	10834	MOD	skipped 0 overlaps; used 44 overlaps
8640	0	10736	452	10731	MOD	skipped 0 overlaps; used 28 overlaps
8641	0	6824	158	6778	MOD	skipped 0 overlaps; used 35 overlaps
8642	0	6445	1399	6427	MOD	skipped 0 overlaps; used 15 overlaps
8643	0	26699	529	26680	MOD	skipped 0 overlaps; used 128 overlaps
8644	0	14507	164	14485	MOD	skipped 0 overlaps; used 39 overlaps
8645	0	5150	193	5141	MOD	skipped 0 overlaps; used 24 overlaps
8646	0	5048	51	5042	MOD	skipped 0 overlaps; used 22 overlaps
8647	0	6745	390	6745	MOD	skipped 0 overlaps; used 20 overlaps
8648	0	5770	133	5733	MOD	skipped 0 overlaps; used 29 overlaps
8649	0	13149	123	13148	MOD	skipped 0 overlaps; used 36 overlaps
8650	0	14142	319	14141	MOD	skipped 0 overlaps; used 40 overlaps
8651	0	19558	151	19557	MOD	skipped 0 overlaps; used 53 overlaps
8652	0	987	17	964	DEL	skipped 0 overlaps; used 18 overlaps
8653	0	4750	8	4750	MOD	skipped 0 overlaps; used 120 overlaps
8654	0	3239	0	3239	NOV
8655	0	4731	0	4730	MOD	skipped 0 overlaps; used 71 overlaps
8656	0	9969	0	9965	MOD	skipped 0 overlaps; used 35 overlaps
8657	0	0	0	0	NOV
8658	0	10371	1938	10367	MOD	skipped 0 overlaps; used 32 overlaps
8659	0	8622	3028	8612	MOD	skipped 0 overlaps; used 19 overlaps
8660	0	14590	8	14590	MOD	skipped 0 overlaps; used 45 overlaps
8661	0	2865	13	2848	MOD	skipped 0 overlaps; used 15 overlaps
8662	0	2859	0	2858	MOD	skipped 0 overlaps; used 15 overlaps
8663	0	11002	0	10990	MOD	skipped 0 overlaps; used 29 overlaps
8664	0	20910	0	20910	NOV
8665	0	6179	266	6171	MOD	skipped 0 overlaps; used 28 overlaps
8666	0	19351	27	17411	MOD	skipped 0 overlaps; used 48 overlaps
8667	0	1967	6	1927	MOD	skipped 0 overlaps; used 14 overlaps
8668	0	7062	284	7001	MOD	skipped 0 overlaps; used 20 overlaps
8669	0	3236	367	3213	MOD	skipped 0 overlaps; used 12 overlaps
8670	0	1413	0	1413	NOV
8671	0	7131	183	7118	MOD	skipped 0 overlaps; used 31 overlaps
8672	0	6546	281	6545	MOD	skipped 0 overlaps; used 26 overlaps
8673	0	7327	3659	7133	MOD	skipped 0 overlaps; used 32 overlaps
8674	0	9356	0	9344	MOD	skipped 0 overlaps; used 31 overlaps
8675	0	13684	7153	13679	MOD	skipped 0 overlaps; used 41 overlaps
8676	0	3930	11	3930	MOD	skipped 0 overlaps; used 24 overlaps
8677	0	17327	124	17327	MOD	skipped 0 overlaps; used 48 overlaps
8678	0	12607	23	12594	MOD	skipped 0 overlaps; used 238 overlaps
8679	0	2356	18	2355	MOD	skipped 0 overlaps; used 23 overlaps
8680	0	14751	292	14651	MOD	skipped 0 overlaps; used 22 overlaps
8681	0	11936	52	11543	MOD	skipped 0 overlaps; used 26 overlaps
8682	0	14175	1508	14165	MOD	skipped 0 overlaps; used 47 overlaps
8683	0	8515	437	8515	MOD	skipped 0 overlaps; used 21 overlaps
8684	0	9190	37	9190	MOD	skipped 0 overlaps; used 26 overlaps
8685	0	2743	89	2593	MOD	skipped 0 overlaps; used 24 overlaps
8686	0	12257	42	12182	MOD	skipped 0 overlaps; used 25 overlaps
8687	0	8689	0	8689	NOC	skipped 0 overlaps; used 35 overlaps
8688	0	7624	314	7582	MOD	skipped 0 overlaps; used 31 overlaps
8689	0	11792	0	11764	MOD	skipped 0 overlaps; used 54 overlaps
8690	0	5532	192	5527	MOD	skipped 0 overlaps; used 28 overlaps
8691	0	6903	0	6890	MOD	skipped 0 overlaps; used 27 overlaps
8692	0	7031	207	7030	MOD	skipped 0 overlaps; used 30 overlaps
8693	0	6330	13	6301	MOD	skipped 0 overlaps; used 35 overlaps
8694	0	2033	23	2032	MOD	skipped 0 overlaps; used 20 overlaps
8695	0	2411	0	2411	NOV
8696	0	3894	0	3893	MOD	skipped 0 overlaps; used 42 overlaps
8697	0	1840	40	1815	MOD	skipped 0 overlaps; used 19 overlaps
8698	0	7796	0	7795	MOD	skipped 0 overlaps; used 22 overlaps
8699	0	6599	2127	6557	MOD	skipped 0 overlaps; used 205 overlaps
8700	0	8956	26	8937	MOD	skipped 0 overlaps; used 29 overlaps
8701	0	1835	65	1400	MOD	skipped 0 overlaps; used 12 overlaps
8702	0	10194	307	9848	MOD	skipped 0 overlaps; used 23 overlaps
8703	0	2405	191	2298	MOD	skipped 0 overlaps; used 21 overlaps
8704	0	24559	11313	24554	MOD	skipped 0 overlaps; used 57 overlaps
8705	0	4373	40	4143	MOD	skipped 0 overlaps; used 20 overlaps
8706	0	5528	7	5115	MOD	skipped 0 overlaps; used 19 overlaps
8707	0	5582	180	5554	MOD	skipped 0 overlaps; used 100 overlaps
8708	0	3917	16	3776	MOD	skipped 0 overlaps; used 17 overlaps
8709	0	9988	110	9692	MOD	skipped 0 overlaps; used 25 overlaps
8710	0	3176	201	3157	MOD	skipped 0 overlaps; used 18 overlaps
8711	0	9784	733	9783	MOD	skipped 0 overlaps; used 35 overlaps
8712	0	4187	0	4187	NOV
8713	0	3922	0	3922	NOV
8714	0	14581	238	14580	MOD	skipped 0 overlaps; used 108 overlaps
8715	0	6432	242	6313	MOD	skipped 0 overlaps; used 16 overlaps
8716	0	5720	291	5701	MOD	skipped 0 overlaps; used 20 overlaps
8717	0	7361	2	7352	MOD	skipped 0 overlaps; used 33 overlaps
8718	0	11884	103	11851	MOD	skipped 0 overlaps; used 36 overlaps
8719	0	11389	276	11388	MOD	skipped 0 overlaps; used 76 overlaps
8720	0	16638	0	16612	MOD	skipped 0 overlaps; used 64 overlaps
8721	0	2213	8	2212	MOD	skipped 0 overlaps; used 14 overlaps
8722	0	6871	324	6694	MOD	skipped 0 overlaps; used 18 overlaps
8723	0	2094	0	2094	NOV
8724	0	1985	3	1955	MOD	skipped 0 overlaps; used 19 overlaps
8725	0	10195	301	5905	MOD	skipped 0 overlaps; used 35 overlaps
8726	0	3495	178	3488	MOD	skipped 0 overlaps; used 20 overlaps
8727	0	6445	67	6413	MOD	skipped 0 overlaps; used 35 overlaps
8728	0	6040	0	6039	MOD	skipped 0 overlaps; used 30 overlaps
8729	0	20308	6	20280	MOD	skipped 0 overlaps; used 32 overlaps
8730	0	13066	13	13053	MOD	skipped 0 overlaps; used 24 overlaps
